step,scenario_001_calm,scenario_002_high_vol,scenario_003_jump,scenario_004_weak_mean_reversion,scenario_005_stress,scenario_006_calm,scenario_007_high_vol,scenario_008_jump,scenario_009_weak_mean_reversion,scenario_010_stress,scenario_011_calm,scenario_012_high_vol,scenario_013_jump,scenario_014_weak_mean_reversion,scenario_015_stress,scenario_016_calm,scenario_017_high_vol,scenario_018_jump,scenario_019_weak_mean_reversion,scenario_020_stress,scenario_021_calm,scenario_022_high_vol,scenario_023_jump,scenario_024_weak_mean_reversion,scenario_025_stress,scenario_026_calm,scenario_027_high_vol,scenario_028_jump,scenario_029_weak_mean_reversion,scenario_030_stress,scenario_031_calm,scenario_032_high_vol,scenario_033_jump,scenario_034_weak_mean_reversion,scenario_035_stress,scenario_036_calm,scenario_037_high_vol,scenario_038_jump,scenario_039_weak_mean_reversion,scenario_040_stress,scenario_041_calm,scenario_042_high_vol,scenario_043_jump,scenario_044_weak_mean_reversion,scenario_045_stress,scenario_046_calm,scenario_047_high_vol,scenario_048_jump,scenario_049_weak_mean_reversion,scenario_050_stress
190,1.6246804408097884,1.5730749675566347,1.6160764516649067,1.5896942043502755,1.6751327571859658,1.6295548997277423,1.6199633678248728,1.6303430980562381,1.6341866296497198,1.6611680005227678,1.626961144530504,1.6136269385809126,1.6211365990793907,1.604377882099406,1.71839267536355,1.6210641308696323,1.6444880930900212,1.58849396776795,1.619970496090099,1.6204920189747651,1.633689100391286,1.6367007432048761,1.6639136244666723,1.6555720657877246,1.6886209282537636,1.62430355224646,1.6642298294715425,1.6165341392443662,1.6329041700353815,1.6137762132321316,1.601409167456718,1.6206885197388838,1.6467095297991454,1.68255508339706,1.6299424257466355,1.6437478337624363,1.6246621792934508,1.6091162549484799,1.657133870897743,1.571602734025997,1.6418211316418647,1.6252897697021096,1.6434428133926058,1.6511850168555124,1.6061217065333406,1.622758458583006,1.6135721888446242,1.6498319466754154,1.596942826522157,1.5233784826373367
191,1.6218849192684104,1.5748314908766115,1.6380564529585557,1.5949782974069473,1.688528045727491,1.626404472287811,1.6126395893262626,1.634057074144321,1.6268855066781656,1.6512159775620179,1.6254480210838387,1.6275361275974811,1.614046132489809,1.603289063007413,1.7003665597850335,1.6214333278216027,1.6413280480136823,1.6045727029484518,1.6228977223120948,1.6085733590922808,1.6350501559345103,1.6238208432374384,1.6635739285156164,1.6556590751322824,1.6684408113333744,1.627540122235064,1.6603339822272332,1.6184725500000052,1.6344610907530823,1.6105166145822545,1.6098954377099213,1.6084642683462498,1.6497676554738818,1.68151885155602,1.635535810299831,1.6328985770621078,1.635049396510991,1.611445274681834,1.64393239396631,1.581078095215852,1.6425915844266108,1.626617584074009,1.6378837730657434,1.6522192927258008,1.4804617135430709,1.619373481004648,1.6131186128936976,1.6413591003130155,1.602961987843033,1.5254892683030576
192,1.6229707062224137,1.5871569490406539,1.6357965665349543,1.5902534071410352,1.683432842521299,1.6289872338023563,1.6207218163044432,1.6322091941840056,1.6301898680573168,1.63947133026377,1.6273657990561545,1.6329602066601394,1.6179905025485057,1.6096515020941653,1.757223677439134,1.6227544873709376,1.6331718727009192,1.5980451983849993,1.6198111518859009,1.5982593736126367,1.6332861144771595,1.6169367260632506,1.6601044938110723,1.6476715919931515,1.6718960153954057,1.628357719475352,1.6579327569503484,1.6182176587457033,1.6387086079640647,1.605859693242709,1.607385216826207,1.6191659571270491,1.6446834837760096,1.6806019509192955,1.6377376052013561,1.6311881606500935,1.641108866063984,1.6096252686618107,1.6338859073780148,1.6007078470916936,1.6412639810788205,1.6410434820558302,1.6275601921223466,1.6505464748398138,1.4877825791632355,1.6233714446674161,1.6185150321673702,1.64373076488914,1.6126255209773122,1.53469163133844
193,1.6265978318259766,1.5812048853048766,1.634145976243434,1.6008471272420386,1.6763831557448476,1.6296685727825178,1.626983036669347,1.6386191471349463,1.6243885934333482,1.6365026194746308,1.6292201181506383,1.637008535705623,1.6227801399205,1.6111017500648237,1.7580893291691826,1.6322258528008404,1.6270732583783067,1.6041458789081722,1.6195455314736906,1.6071617141380559,1.6355853779849674,1.609869342853861,1.653810030904093,1.646394690185451,1.6682402442135027,1.628757784241822,1.6551820333674185,1.6135193624168422,1.6394604273384803,1.594782167600917,1.6055541203076713,1.6030275724451888,1.6398936644070383,1.6770872644419323,1.6313183785592194,1.6382106656419948,1.648762345277028,1.6104248191996124,1.6334082805506718,1.5794028959387472,1.646853268487866,1.6409765867449335,1.6261593535362795,1.6506898880942418,1.5342677432186465,1.6193622109154129,1.6071287661245635,1.6564780366836693,1.612014552868162,1.5463549081417374
194,1.6291426462915524,1.5870971287161162,1.6266936720972331,1.6145890073194407,1.6857464155654072,1.6270571205334867,1.630766536468115,1.6450148047916986,1.6333657664171488,1.6317228491028093,1.6304851918327041,1.6459302355646384,1.6095494660291245,1.6111053794309058,1.7475716230959417,1.6304086274811977,1.630580986485706,1.6034668450630702,1.6140420105922382,1.5647175298302904,1.6342409264005358,1.5999273581431142,1.6545897542830381,1.6450267580354194,1.6713378918049124,1.629616541946738,1.6583818316366028,1.6109360214349502,1.6390540368468927,1.5996118599891027,1.6037901223807078,1.605256761897724,1.6549855137879916,1.6868342374810652,1.6136081409076362,1.6324405098330408,1.64869730614196,1.6101249454887492,1.6408473545364564,1.5639713863298812,1.6511391418054375,1.6421626066347177,1.6240018365563293,1.6500634414191973,1.5359347933484933,1.6151540281130237,1.6186821732424679,1.6491815229188282,1.6220607260503284,1.5536960243559146
195,1.6290738091658685,1.588191156165701,1.61470286074404,1.6198944507675441,1.7001011394201118,1.6258603913444023,1.6299662177596717,1.6413560148922217,1.6330213970303515,1.6389850199613,1.6332078230663285,1.6600473943186589,1.608680282950551,1.6100830316902537,1.7601984669015163,1.6324756281123194,1.6290587635200444,1.5917795541733903,1.6164542176426546,1.5650268083118055,1.6312666935719808,1.5968349599043792,1.6600607899317263,1.6441104987839381,1.6541976403248544,1.631461062347686,1.6442684840874626,1.6113119666379319,1.6409551747666473,1.595055107757845,1.6061080389255316,1.5993738057074771,1.6545651754649677,1.690307963984432,1.6202807274413624,1.6297736562013616,1.6625833996584813,1.6033267799861168,1.6325758097030065,1.5761125133968155,1.642899742437824,1.662512656224687,1.624500961884835,1.6514719646478975,1.5289857824671385,1.6136668160304863,1.6098633618839135,1.6507816380765663,1.6162627755437824,1.5529072209955832
196,1.6300026028002543,1.5992484994743708,1.6181420190437452,1.6193537024102318,1.7141943611122565,1.62780308372686,1.6333669770240107,1.6311177084469124,1.632116433873778,1.6377831201435749,1.6317525887995263,1.6620141390767065,1.610571018469075,1.613969399495886,1.7483259219365144,1.6296388521945893,1.6169996316752882,1.5988142038094488,1.6212845651282077,1.5646962668870286,1.6399606818069827,1.6035187429805773,1.6656926229093376,1.6454746041688122,1.6577247738326137,1.6345296515807557,1.6414667778188488,1.6032118098630506,1.637558130154498,1.5943641866013945,1.6092319480922093,1.5958195371866477,1.647003334332023,1.697379941179691,1.6247616538774678,1.6240725013555437,1.6517090852434744,1.6008464478038236,1.6355362911392846,1.5887915498395195,1.645500232780908,1.6576505665755268,1.6195901805560224,1.6627604178363589,1.527455865718401,1.6171416471032762,1.6250586254717097,1.642957507150252,1.6079943747309513,1.55894025732316
197,1.6349093817684595,1.600769913355735,1.625024299498227,1.6257193573863993,1.719306565553217,1.6198521428906887,1.62720202285209,1.633699173784588,1.6447167208650986,1.5587407523757044,1.6330253271232213,1.666968436001036,1.6084266799983569,1.6200258629798547,1.7449089490509488,1.6273638513676811,1.6161043736352627,1.6017700412255496,1.620476115819003,1.5573979824416269,1.642175179169013,1.6129694183287206,1.6698030381830407,1.637867157618909,1.6610040979719012,1.6327252886773393,1.6568625426960408,1.606477329504527,1.6416856014471333,1.6004179211642755,1.609333359541746,1.6015500246651162,1.6513103502700075,1.7058531034555346,1.5930382335661397,1.6260200662146929,1.6494764485318403,1.6082437173281356,1.6346250933159407,1.5910806984142714,1.6482410886908347,1.6525279941072109,1.6146692324943042,1.6597395884772108,1.5341218111989834,1.620009163253465,1.6284464416862456,1.6538382146589508,1.6007313592891022,1.5715661542877304
198,1.6252849838129744,1.609314777392268,1.622873010894838,1.6313767968305508,1.697890963790802,1.620379922072717,1.616329071310559,1.6482202929117464,1.643620799521284,1.5342989723316196,1.6289094555433237,1.6508581438174288,1.6150699432324223,1.616430709496941,1.7343907019607074,1.6330852369644207,1.6200552130785704,1.606305037375138,1.6260977716731713,1.5561780880791791,1.6445949868726149,1.6177238928847186,1.668477444488312,1.6449375138425006,1.706699853593475,1.6330045129195692,1.648831440968942,1.607873077266058,1.6426228146953883,1.5943444913303984,1.6135294225088708,1.6094538553908608,1.6436012543852434,1.7013772894591757,1.5959634838894963,1.6251194048498392,1.6488419654591244,1.6157692977260039,1.631456555205144,1.584050870316478,1.6509129181693587,1.6577030131474002,1.6075918439135153,1.6583278406568422,1.5457780289632386,1.6199277610506049,1.6329073951331918,1.6504838697584159,1.6042128387287125,1.565515533223968
199,1.621726720451475,1.6093794529489462,1.6246825262090745,1.6275703931538958,1.6890743162364976,1.6155697188944849,1.6128131001611101,1.653453863678175,1.6403356872909178,1.5280714951479535,1.624101359126553,1.6402041679798058,1.6092831068239812,1.6232879565291596,1.7258637280712192,1.6394953564520411,1.6093010410219304,1.6073634931905167,1.630708205099348,1.5626755894516073,1.6396925351717015,1.626471984543572,1.6709101796982488,1.6368125381861212,1.7151145206431657,1.6341795004126927,1.6412585590974276,1.600028421806189,1.6416091368210384,1.5806416639547376,1.6072697469855162,1.6137957942360464,1.643537455938066,1.700254614886332,1.5711658079915218,1.6395949400269572,1.6284365739223075,1.6181328835199085,1.6345964517006546,1.584827682980742,1.6494714223380036,1.662891663264483,1.6106859937957219,1.660659773591088,1.5826253245392161,1.624906307008876,1.6327602100633885,1.6379677966449633,1.6017686744777497,1.560446573102653
200,1.6181084436807949,1.6025858089237188,1.6299720683464254,1.624101878133019,1.6913175268075198,1.6240066153052743,1.623125853878508,1.659336505241022,1.6380749581300618,1.546399981982922,1.6238061448879972,1.638380974343612,1.6270892783969404,1.6290433479218012,1.7192853991791857,1.6380095122793268,1.6174082195795736,1.6134982048730742,1.6334570122808971,1.5668348185874932,1.634220870314905,1.6275796242540774,1.6665685494879752,1.6415391221478883,1.70141740766494,1.6342845657344882,1.6367036948489544,1.5955724243635425,1.6460180946451328,1.5818137467690774,1.6078747588613067,1.613704610822952,1.6355866799423115,1.7058263261127533,1.5734031893034288,1.6423477340743877,1.6125165056872368,1.6229435150183362,1.6368092000870735,1.6017113136354102,1.650386240002982,1.6673827277246789,1.6073539875635625,1.6590539803330764,1.5825278038379147,1.6230105654442015,1.6342265975084547,1.6348833432526817,1.6043163537459961,1.651513246728015
201,1.6255529998187799,1.6069964093930689,1.6352232352815517,1.6231917633954103,1.7011667735215785,1.6190056471920593,1.6160492709432397,1.6553671826503544,1.6381802743919205,1.5776525067068223,1.6294941989851683,1.6362821454315604,1.6294898519972838,1.6256968226994186,1.7132147161495503,1.634218527879669,1.617527147691981,1.6154405436214512,1.6320264597814125,1.551736386350508,1.6328300502210333,1.621318503792779,1.6702581565147576,1.6451690638409397,1.6980673822030308,1.6358864272246543,1.6288589821840251,1.6015655355710554,1.6429682069279075,1.5563947813552093,1.6045059836190212,1.6102900816616816,1.6391761043324526,1.7088562648416996,1.5798328567567972,1.6367925658373734,1.604073878424254,1.619715097560591,1.6364510918551654,1.6009849169650014,1.6467501216061595,1.6578453064189733,1.6112247636358594,1.6620282350292377,1.5832421485192738,1.6204228722404055,1.641336079660896,1.636906260939197,1.6081887969622108,1.6307004900263709
202,1.6330907787201892,1.6128617968070618,1.644016740876866,1.6244134480839822,1.7001876490488776,1.6152127085200312,1.6063794193291194,1.658251946233491,1.638922841542414,1.572477738467682,1.6369505821690213,1.6403056969102048,1.6371860303476555,1.6209205678218035,1.7069845974266804,1.6353338836868803,1.614193194927936,1.611463484995945,1.6357338079279118,1.5536073179583783,1.6333101637677028,1.6182867733026092,1.6828361868379658,1.6442737150349958,1.6306707250427988,1.6400469138630656,1.635773679559255,1.5913372559080754,1.6458010439038728,1.5659932224979243,1.6063238959614974,1.6051697498970086,1.647473624444037,1.7098554003406765,1.5870081635971796,1.6339027341618748,1.6067805519118321,1.6201007033663233,1.6339983979469628,1.590527493621613,1.643214664458657,1.6506748981634412,1.6189774189069053,1.6536232482287279,1.5836430319798847,1.620036517763577,1.6424892533306563,1.6429733899186818,1.6121728349704556,1.6434837317574305
203,1.626555192468326,1.6078129559259897,1.6392324781877397,1.6239920173702045,1.7054064305872954,1.6186996502595228,1.610238754559637,1.667826948395624,1.6415153632755792,1.5821240699169699,1.6309267525739666,1.6311993723461355,1.6366299377594,1.6304140770314368,1.7060570612313997,1.636466474038971,1.6129035023067384,1.6035241229719135,1.6344914938064252,1.5483214064696817,1.6363923599425303,1.6272974039998205,1.673238669073487,1.6348058434763246,1.633955263845281,1.6383155645994378,1.625910895385596,1.594476008278295,1.632000839882098,1.5530708509657891,1.6016363596775325,1.5994515055360503,1.6458498223767246,1.701703296458261,1.594673795233171,1.6348978616413878,1.609141993703217,1.6199401745215525,1.63514246934142,1.5934589943239286,1.6461586939743666,1.6474867565764137,1.6162728500841046,1.6546550554365331,1.5817367974871053,1.6313886377100086,1.6496231582329228,1.6453022150407812,1.609921598760567,1.6331002271465331
204,1.6249950159314297,1.6050819684453077,1.6359176846898642,1.619202135710578,1.6969526463053914,1.6185644396456498,1.61421942067028,1.670180623212019,1.6355966721011954,1.5927811253080886,1.6271996499832186,1.6276910782613772,1.626130424392769,1.626393278652935,1.7125400381160447,1.6335366921907084,1.6214626644620074,1.5784951716135842,1.6288390605862886,1.542342281871266,1.6350906947163755,1.6287208480704658,1.6751731704843191,1.6429921748249472,1.622213147806881,1.6392011466950591,1.624690252930912,1.5984098023865985,1.6279480770304384,1.5592085095587023,1.604635928169885,1.602544536875025,1.6553488774964171,1.694964043029449,1.593190611119064,1.629290764671212,1.613657482564555,1.6234925206564754,1.6361117929948188,1.5708271127090996,1.640866900817589,1.6436266338171939,1.6365865483514992,1.6570308789829877,1.589234045240024,1.6356569501125238,1.6624831750046047,1.643328945242348,1.6187889106166067,1.6262156448765261
205,1.6187630556256567,1.6086993165767647,1.6311655179283224,1.615108661897182,1.681924517551216,1.6136429765606182,1.6110409698625874,1.6661571575874397,1.6312053340581039,1.5910503211876676,1.6260780249569367,1.634320537224121,1.6244086826509685,1.622840953960947,1.717609086324926,1.6303745352998298,1.6224459955404125,1.5874868179113373,1.620955765044052,1.5429866595772361,1.632468705270003,1.6245036276566518,1.6705050582658356,1.641496871838229,1.634052346367798,1.6377163268267223,1.6128717825073458,1.601979942237741,1.622902558567296,1.5745044302069935,1.6046748434814644,1.608029274139139,1.65180333875699,1.6939736537174108,1.591292439720307,1.6324421229094521,1.6095475141095634,1.6272881960177912,1.6315117269801693,1.5597085778538697,1.6449834928603433,1.6312722672962257,1.6422972097947819,1.6471829286950732,1.5876881627127823,1.6342664218393128,1.6661023519661535,1.6404258803998946,1.6214644600391142,1.6296499536532536
206,1.6248506811675936,1.608913991606609,1.634181166592848,1.6086247072616906,1.6833494912936806,1.620379206481682,1.6123968545814564,1.6625902102502843,1.622313937368935,1.5784070053138883,1.622834684932184,1.6316971609323938,1.6305431166112905,1.623116023375753,1.704789081965681,1.628462901325253,1.6346485132825446,1.5894115880166324,1.6207489496990768,1.538500365913328,1.6338252608976094,1.6258359116700207,1.6693669152855466,1.6443412482432112,1.6129389605031061,1.6351512934265346,1.6185268508098423,1.6082552052171826,1.620804681002497,1.5884526430984343,1.6052801834728114,1.6050222140899006,1.6582719206622833,1.6806946090959323,1.5969195879375984,1.6376968764968098,1.5940326932991755,1.6241450155758228,1.635463897401528,1.5710940660743231,1.6484753809034254,1.628651588388458,1.648434416645113,1.6494321005335146,1.5714595635795698,1.6272757945771026,1.6580442103430022,1.6403336031756774,1.614505395413223,1.628401484380838
207,1.627535176544012,1.600589077042418,1.6369636896923674,1.609309222492286,1.6998346248794352,1.6170789542858783,1.612858424840887,1.6630019179155633,1.6180263038151315,1.5815196631778896,1.6295839582801472,1.6198064316228,1.6268834225875877,1.6222496666527355,1.721975780334916,1.6305776286601306,1.6529363127368744,1.5921690832214348,1.6127458355228987,1.5271847629150535,1.6410068229545103,1.625598967321114,1.663628194301263,1.639989304183885,1.6132073103931865,1.6286888343891193,1.6145559242584195,1.600176319481489,1.6132089250787374,1.595148024345349,1.6062987579015688,1.5950156027559121,1.671260590930551,1.6819853130366786,1.603715945293686,1.6285357280820791,1.5956629395103203,1.5917214422660084,1.6393306896564555,1.5589204752308508,1.6403322056453444,1.6229154885219577,1.6444077047697945,1.638552125595653,1.5852901184821924,1.6307621600420898,1.6664968307136767,1.640425846538039,1.6126913377296197,1.6425199595235693
208,1.6214028609653444,1.615961214350593,1.6373665004815932,1.6060524000429297,1.6954964104574939,1.6167765318287166,1.6126706847813685,1.6599010613419605,1.6162447840233072,1.5876586688988883,1.6302338622572918,1.6121363543474947,1.6323661899781037,1.6275291865705506,1.7166971396396007,1.6306038482513827,1.6461216503638108,1.5947350845649342,1.6207865593960038,1.538773189930927,1.638105333653518,1.625173024886724,1.6671993946579757,1.6322919625006986,1.585606534963425,1.62710150609526,1.613358911336751,1.6102104046974686,1.615289596949063,1.5958275150358558,1.612140989162883,1.6051180929402813,1.6830023208047318,1.6801699339305,1.6149295807319928,1.664141287943085,1.5981806769510125,1.571865148112365,1.6392959817079684,1.5572966387800646,1.6394083693524706,1.6303512171846009,1.641976433212427,1.633338655761815,1.5841453304002076,1.6335246392730398,1.6658732528063962,1.646290437032884,1.6132855219820972,1.6614738276705454
209,1.6232426998857041,1.6127848847675865,1.6403243246382793,1.607085835822794,1.6899864303357088,1.6181018854271125,1.617864407353258,1.6565513608467481,1.6070748710257243,1.599548605454401,1.624549916717602,1.6215691979863534,1.6289209068774895,1.6348349193807423,1.6941607520103978,1.6316488292799414,1.642885641351361,1.5984994662795018,1.6191760566999764,1.5449671446900306,1.6317037797010319,1.618676932698748,1.6728080393483205,1.6330091717169841,1.593151762494868,1.6270373941409613,1.609623234446502,1.6135239078434078,1.617540583957158,1.6039322358493422,1.6163250645836549,1.6166593330221994,1.6636499721302718,1.6741003934891567,1.5962574305181347,1.655247044798623,1.593492022536729,1.5846796615315342,1.644700967392347,1.542651174180243,1.6395134724532345,1.6266202013019642,1.651075713459552,1.633875677899941,1.5902183674569805,1.6331670628171877,1.6654474214782218,1.644634080967437,1.6140520354609886,1.671589087490961
210,1.6209011556709227,1.610769123014695,1.6402822171753502,1.6046328789805375,1.7038521896756786,1.625433069164047,1.6214838563791067,1.65893003784742,1.5934267264153656,1.6153888704154369,1.6266155592373548,1.6348601556016242,1.628569486241951,1.640371665760127,1.7222842724913976,1.6302173126102446,1.6501252543260532,1.597984959594415,1.6173637157346106,1.550748812051396,1.6332557693051588,1.6175696577739869,1.667501408911008,1.632280431052576,1.5833729902233684,1.6211869705588038,1.6047479021424929,1.6163566022872777,1.6223473072917105,1.5731104516576917,1.623797671773219,1.6129370002042287,1.6704996242233863,1.678744000911999,1.60590280756738,1.6556082245463488,1.5903623451563382,1.5812495111031477,1.6522978358166194,1.5235664675846479,1.633684087963318,1.6238348777439933,1.639213788741556,1.6408658400829037,1.5991777654108,1.6342901830619454,1.6644114489563882,1.6392338460625246,1.6094561388375213,1.6562430938287191
211,1.6228136371906554,1.6178339358183276,1.652574793572283,1.6067028544163442,1.709930975758616,1.6240640431283522,1.620891960785482,1.6581971390541212,1.5930649523476936,1.5925334783391598,1.6325038437674175,1.6315605447122594,1.6304800448846206,1.6418939891350441,1.591513609418343,1.6226329956231447,1.6351083258922872,1.6129055676812483,1.6220704909131989,1.557075882552602,1.6378264360891968,1.6206175906868738,1.639634273861963,1.6365205549569777,1.5966413519344587,1.620831600514273,1.6067719373075633,1.6171297629475687,1.6250194454140425,1.5725890137865703,1.6259967759034475,1.6110122877458346,1.6726231811580303,1.673485686384181,1.6295575051271372,1.649574358177419,1.5914449059814488,1.5786224370603612,1.6479832157355847,1.5338464582590996,1.6332822382671641,1.6243200439869772,1.63183250449578,1.6385352166148937,1.5786938676146165,1.6274154622958497,1.6564467955717257,1.6398062886744422,1.6152383868741262,1.6651362399008012
212,1.6219199078786588,1.6100551993467302,1.6575189148198455,1.6131292620974658,1.705825713654406,1.6183508383549183,1.6220005251261744,1.6593830039705553,1.59351772893227,1.5853682227032198,1.6355172459395293,1.6383826029644255,1.6282840809021681,1.6412109658785845,1.5884195619979058,1.6177584521701485,1.7070005102565156,1.607316044416864,1.6253236727029796,1.5473754529677202,1.63713199466654,1.6231601612113478,1.6349010263470174,1.6359051531885673,1.604606905246999,1.616319141156482,1.6019455639887996,1.6114509745846748,1.6183756029821272,1.5682173639050248,1.6343737479453972,1.6049923810813063,1.6760339275439977,1.6679254720000354,1.6413306852319514,1.6465385181474657,1.5888778107889683,1.5740936111250863,1.6421997621010531,1.5340890187723915,1.6252225903581898,1.6325504702537943,1.6354133824887362,1.640105675376051,1.5818189886343448,1.6187117470224932,1.6470956849681955,1.6568308892892245,1.6105051524103688,1.6427955494918278
213,1.6204238845419514,1.6178747613058777,1.6538065206452233,1.6160497435818577,1.7043094269948083,1.6225805028479607,1.6081380198238762,1.658242823024378,1.5972735350915717,1.5228834257126944,1.629019794975868,1.6415049934282053,1.6210389940176724,1.6472070821074032,1.57870975196572,1.6172124614316423,1.680174137951818,1.6029818048036644,1.626212219720449,1.5258173857371407,1.6330144777952809,1.6327411066913418,1.6300033729089969,1.6435057127145742,1.589988309296389,1.6232126268106215,1.6009302230922386,1.6209363642820065,1.6265005720844565,1.5745544290918072,1.6346242484920073,1.6150706632128422,1.6787566245394556,1.67342317645704,1.636288055577435,1.6456895092184867,1.6012637808340426,1.5817011974461774,1.6436800295616993,1.5391268650844516,1.6280343726852866,1.6275722639152457,1.6365575381226007,1.6395196047312774,1.5989453610737467,1.6195580113549959,1.6392639325960374,1.6592619805471382,1.6007134915927548,1.6492936055337046
214,1.61987109586297,1.6211332677458752,1.6504845946542777,1.6144279536400539,1.6982382138930452,1.6202030310053854,1.6249754968617878,1.6549832037626349,1.6087355210835952,1.536500911036847,1.629531304831238,1.63637017835163,1.6262188855057707,1.639920103489893,1.576548717267231,1.6134655424381894,1.6658005701917264,1.6032188476616385,1.634622539309257,1.5383231917215554,1.6317912022662397,1.6371881692929728,1.6266132302429095,1.635659989417784,1.6136580424694735,1.6247330350149531,1.598535693598222,1.6152360055892543,1.62685157367075,1.5770474486106494,1.628281052035274,1.615092776909787,1.6656489410282993,1.6644629711936436,1.641310188250941,1.6434377829551774,1.6084438402524879,1.5801975162458541,1.6390244841322446,1.543478752835845,1.6273361887705105,1.6120474122377437,1.6345137045875722,1.6398231795154772,1.622132902383286,1.6212204365573275,1.6304629238194381,1.6582610627978234,1.5979674985558383,1.6676280253775964
215,1.611679386372138,1.6238665661706073,1.6512418626096481,1.6141117158769176,1.6801061959817314,1.6227966832110647,1.6214027314293293,1.6463863461858852,1.6222127642643387,1.4268140421885267,1.6254291376192125,1.6267062681979565,1.6676259638562803,1.6449423184083938,1.5727159468611025,1.6100063040718346,1.670988978835503,1.6074855535217316,1.6337590639279889,1.542091050523312,1.626321384523351,1.639552753835008,1.6210894292891316,1.633669670287314,1.6224049672036214,1.6227371792208323,1.6022762220844586,1.6119961506216858,1.6223556752639925,1.5749620949296057,1.6219956739788381,1.6168152426834268,1.6667562954150994,1.6706905141715485,1.627805018608334,1.6429828027155813,1.6093524646603197,1.57498888462214,1.6293381795011261,1.5653272345460192,1.627281679455663,1.6121203096881327,1.6325488265799635,1.6311753626205772,1.6247021287307521,1.6211594688784325,1.619720790207993,1.663013088109192,1.5987887057379147,1.6546981689771671
216,1.611990550894269,1.6258747627821089,1.6481956767895356,1.6107962020745477,1.6607255306702187,1.6266722878750246,1.6198400545782814,1.6446881750635929,1.6318139515617338,1.4389090306107788,1.6205515204515697,1.6264035078663415,1.6531704256209392,1.644090033197553,1.560799159322815,1.6095857159127511,1.6627249468648895,1.5966561230371974,1.6361032706632601,1.5490171962226935,1.6237977222042659,1.6241521221397668,1.6133676519078843,1.6327857577316232,1.641090390391698,1.6187224991215252,1.599903653318467,1.6058045837502508,1.6273957622387247,1.5675198856228707,1.6225426355640231,1.6285650674310896,1.659515853324794,1.6754849142410746,1.6460751057560694,1.641807040537681,1.6133583658474127,1.5826451517852471,1.6358812935760454,1.5596195004248994,1.623436237271579,1.6100153619860862,1.626416704070818,1.6368139535586765,1.6196748638766432,1.6199966346991344,1.6186303353447071,1.6726407261412783,1.6041761982008458,1.6515085248039685
217,1.6127294337831044,1.6049762079168115,1.6431113165322515,1.616251940599871,1.665633148461655,1.6233752666309722,1.6072040901086062,1.6446860966002506,1.6244613107009394,1.4582436198074393,1.6253387037976488,1.6339571879856485,1.6413149805078597,1.6530176774729848,1.5580455963759312,1.6140459793947126,1.6490321470073102,1.6026854898454388,1.6456069536069917,1.549659652494975,1.6211513656996572,1.6184409059628708,1.6132128452817363,1.636071344335152,1.6244812712496834,1.6183994513166202,1.5985917475917122,1.6056021475282876,1.6276823632868005,1.6622514572200489,1.6255637371534502,1.6268999239649637,1.6564220761456099,1.6682469200534522,1.6646444111332996,1.6441512469653017,1.6264956750311543,1.5840625702739741,1.5932410362246625,1.5577004483915038,1.6245513039532986,1.611231252143422,1.6314878618159416,1.638763600571215,1.6243793894569236,1.6196558911041126,1.6267985054056957,1.6664820373060698,1.60400511172407,1.6516915220440538
218,1.6167252843206115,1.5936179778311768,1.6479006466158526,1.6206548786306296,1.6504886201188276,1.6189086531691033,1.6074485880785643,1.6422847329200168,1.6155290478870186,1.4611031206661262,1.627063511346142,1.636320349977695,1.6330739653681998,1.6598795642599653,1.57140114730127,1.6136682034179513,1.6410829090578156,1.609741813216818,1.6394292143197864,1.5468420461988126,1.6235184001908864,1.6301744213136422,1.6149075573235059,1.6337932656369711,1.6457518868765177,1.6282082022316022,1.6072141904567965,1.6145245310237866,1.6237481155943092,1.650528561265309,1.625085691290681,1.6295755626223223,1.656612756863824,1.6704512272791638,1.6633499820259028,1.6426940227650628,1.638398980452867,1.5834739289645756,1.597117362225021,1.5591826477360966,1.6207531828871489,1.6156774485892265,1.6199282707255769,1.6291053637559398,1.6282096818241882,1.618832822031654,1.6269930400184078,1.6671962871348118,1.601600160055852,1.645491408949527
219,1.620797388416916,1.5878741026491867,1.6466173105204585,1.6260585670253311,1.6564904052492684,1.6200113626292427,1.611027875541544,1.6347488297085813,1.6238402205870268,1.475551043770699,1.6279175945178828,1.626331740489163,1.6331455881559027,1.6594676665618415,1.5691025973668764,1.6091832088398825,1.6393673872729289,1.6096519850742446,1.6465672689768613,1.5399766988451111,1.6281145817756069,1.623302613108209,1.61083512802464,1.6373079616675619,1.6465978606416358,1.6282157299555404,1.6110417376529873,1.6043967356169266,1.6232341916963424,1.647534929299027,1.6286139172994671,1.6304679614821467,1.654607817522061,1.6709140759804384,1.6621878370564491,1.6456375710907147,1.6342557889939278,1.5891305537258733,1.5969424275078206,1.55640050254051,1.6194690079615812,1.6226803014062088,1.6264845929023162,1.6298402494401931,1.6211760682199763,1.6184634010425514,1.6239560778447117,1.6591844137785958,1.5959045450594322,1.664204907226926
